Date,Printer Server,Printer Name,Use Type,Total Printed Pages
10/3/2018 8:01,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,2
10/3/2018 8:16,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 8:20,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 8:29,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 9:25,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 9:30,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 12:20,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,13
10/3/2018 12:55,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 12:55,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 12:55,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 12:56,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 12:56,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 12:57,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 12:57,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 12:57,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/3/2018 13:38,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,19
10/3/2018 13:58,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 14:06,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 16:16,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,6
10/3/2018 16:25,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/3/2018 23:01,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 8:56,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,22
10/4/2018 8:58,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,17
10/4/2018 11:19,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,2
10/4/2018 12:23,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,32
10/4/2018 13:50,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 15:00,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 15:16,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 15:18,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 15:20,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 15:27,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 20:30,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 20:30,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 20:32,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/4/2018 23:10,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,2
10/5/2018 7:39,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,2
10/5/2018 7:39,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,6
10/5/2018 9:07,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/5/2018 9:57,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,26
10/5/2018 10:00,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,6
10/5/2018 10:03,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,5
10/5/2018 11:51,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,11
10/5/2018 13:20,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/5/2018 13:42,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,2
10/7/2018 18:42,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/7/2018 20:53,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,3
10/7/2018 21:02,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,1
10/7/2018 21:03,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,2
10/7/2018 21:03,euc-print-pp16,m-aab-2109-bwmulti-1a,PRINT,6
10/1/2018 7:25,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 7:25,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 10:28,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,4
10/1/2018 11:09,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:09,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:10,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:14,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:15,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:15,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:15,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:17,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 11:17,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 12:30,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/1/2018 13:36,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,19
10/1/2018 14:58,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,19
10/1/2018 15:11,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,39
10/1/2018 15:24,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/1/2018 15:26,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/1/2018 15:37,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 15:45,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/1/2018 15:56,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 15:57,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 16:03,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/1/2018 16:10,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,4
10/1/2018 16:16,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 16:38,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 17:22,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 17:23,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/1/2018 17:24,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 6:51,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 16:23,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 16:28,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 17:55,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 17:55,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 19:33,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 20:22,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/2/2018 20:28,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/2/2018 20:28,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,4
10/3/2018 8:48,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,16
10/3/2018 10:01,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/3/2018 10:02,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/3/2018 10:12,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/3/2018 10:33,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/3/2018 13:52,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/3/2018 15:29,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/3/2018 15:29,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/3/2018 16:41,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/3/2018 19:33,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,6
10/4/2018 9:00,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,19
10/4/2018 10:50,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/4/2018 13:02,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 14:41,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 14:58,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 15:15,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 15:59,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/4/2018 20:31,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 20:32,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 20:59,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,10
10/4/2018 23:07,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,2
10/5/2018 9:35,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,4
10/5/2018 9:55,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,14
10/5/2018 9:58,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,24
10/5/2018 9:58,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,7
10/5/2018 10:01,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/5/2018 11:48,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,5
10/5/2018 11:49,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,27
10/5/2018 11:51,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/7/2018 14:17,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,3
10/7/2018 14:18,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,8
10/7/2018 18:32,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/7/2018 18:36,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/7/2018 18:41,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,16
10/7/2018 18:43,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,26
10/7/2018 21:04,euc-print-pp16,m-aab-2109-bwmulti-1b,PRINT,1
10/4/2018 23:06,euc-print-pp16,m-aab-2225-bw-1,PRINT,2
10/1/2018 17:36,euc-print-pp16,m-aab-2c05-color-1,PRINT,4
10/2/2018 12:12,euc-print-pp16,m-aab-2c05-color-1,PRINT,1
10/2/2018 12:12,euc-print-pp16,m-aab-2c05-color-1,PRINT,19
10/3/2018 17:06,euc-print-pp16,m-aab-2c05-color-1,PRINT,1
10/1/2018 5:33,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,3
10/3/2018 13:39,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,1
10/4/2018 12:07,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,12
10/4/2018 12:27,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,24
10/5/2018 12:37,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,23
10/5/2018 12:51,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,16
10/5/2018 12:54,euc-print-pp16,m-aab-3100-bwmulti-1a,PRINT,18
10/5/2018 14:42,euc-print-pp16,m-aab-3100-bwmulti-1b,PRINT,5
10/5/2018 16:32,euc-print-pp16,m-aab-3100-bwmulti-1b,PRINT,2
10/5/2018 17:35,euc-print-pp16,m-aab-3100-bwmulti-1b,PRINT,1
10/5/2018 17:35,euc-print-pp16,m-aab-3100-bwmulti-1b,PRINT,1
10/5/2018 17:35,euc-print-pp16,m-aab-3100-bwmulti-1b,PRINT,1
10/4/2018 14:31,euc-print-pp16,m-aab-3100-color-1,PRINT,4
10/3/2018 10:48,euc-print-pp16,m-aab-3158-bwmulti-1a,PRINT,4
10/4/2018 21:12,euc-print-pp16,m-aab-3158-bwmulti-1a,PRINT,1
10/3/2018 10:48,euc-print-pp16,m-aab-3158-bwmulti-1b,PRINT,2
10/5/2018 0:48,euc-print-pp16,m-aab-3158-bwmulti-1b,PRINT,1
10/5/2018 12:47,euc-print-pp16,m-aab-3158-bwmulti-1b,PRINT,1
10/7/2018 21:26,euc-print-pp16,m-aab-3158-bwmulti-1b,PRINT,31
10/7/2018 21:28,euc-print-pp16,m-aab-3158-bwmulti-1b,PRINT,38
10/7/2018 21:28,euc-print-pp16,m-aab-3158-bwmulti-1b,PRINT,5
10/2/2018 12:14,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/4/2018 9:46,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,8
10/4/2018 13:55,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/4/2018 13:56,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,4
10/4/2018 14:14,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/4/2018 14:27,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,4
10/4/2018 14:37,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,2
10/4/2018 18:24,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/5/2018 1:15,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/5/2018 1:18,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/5/2018 1:24,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/5/2018 10:38,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,2
10/5/2018 12:06,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/5/2018 12:13,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/5/2018 12:56,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/7/2018 20:43,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/7/2018 20:44,euc-print-pp16,m-aab-3158-colormulti-1,PRINT,1
10/1/2018 9:06,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/1/2018 10:48,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,11
10/1/2018 15:48,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,10
10/2/2018 11:20,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 11:31,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,4
10/2/2018 11:38,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,17
10/2/2018 11:43,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,10
10/2/2018 11:50,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 11:50,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 11:51,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 11:51,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,5
10/2/2018 13:13,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 13:16,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 13:16,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 13:17,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/2/2018 15:01,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,2
10/2/2018 15:01,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,2
10/2/2018 15:51,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,8
10/2/2018 16:48,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,5
10/2/2018 17:13,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,23
10/2/2018 18:20,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,5
10/2/2018 18:26,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,10
10/2/2018 22:59,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,7
10/3/2018 9:19,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,7
10/3/2018 11:24,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,30
10/3/2018 17:04,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/3/2018 17:05,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/3/2018 23:33,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,12
10/4/2018 7:49,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,7
10/4/2018 8:13,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,7
10/4/2018 8:13,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,7
10/4/2018 8:15,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,6
10/4/2018 8:18,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/4/2018 8:21,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,3
10/4/2018 8:22,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,5
10/4/2018 8:24,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,3
10/4/2018 8:42,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,2
10/4/2018 10:18,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,3
10/4/2018 10:28,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,14
10/4/2018 10:33,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,4
10/4/2018 10:33,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,5
10/4/2018 10:34,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,14
10/4/2018 10:35,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,6
10/4/2018 10:36,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,9
10/4/2018 10:38,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,8
10/4/2018 10:38,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,13
10/4/2018 11:57,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,9
10/4/2018 12:52,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/4/2018 14:43,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,4
10/4/2018 15:04,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,2
10/4/2018 16:45,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,2
10/5/2018 9:26,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,7
10/5/2018 12:33,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,1
10/7/2018 14:50,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,6
10/7/2018 14:51,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,3
10/7/2018 14:53,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,9
10/7/2018 16:56,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,8
10/7/2018 16:56,euc-print-pp16,m-bystr-1620-bw-1a,PRINT,13
10/1/2018 8:11,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/1/2018 9:07,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,29
10/1/2018 12:00,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/1/2018 22:14,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,4
10/2/2018 10:31,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,70
10/2/2018 10:39,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/2/2018 10:41,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/2/2018 10:42,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/2/2018 10:43,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,49
10/2/2018 11:23,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/2/2018 11:29,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,10
10/2/2018 11:31,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,18
10/2/2018 11:35,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/2/2018 11:38,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,4
10/2/2018 11:43,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,4
10/2/2018 13:14,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,14
10/2/2018 17:34,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/2/2018 18:11,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,5
10/2/2018 23:01,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/2/2018 23:02,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/3/2018 10:47,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/3/2018 12:47,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/3/2018 12:48,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,4
10/3/2018 12:54,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/3/2018 13:16,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,6
10/3/2018 14:14,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,30
10/3/2018 14:17,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/3/2018 19:36,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/3/2018 23:25,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,20
10/3/2018 23:34,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,6
10/4/2018 8:18,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,5
10/4/2018 8:18,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/4/2018 8:20,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/4/2018 8:21,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/4/2018 8:22,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/4/2018 8:22,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,8
10/4/2018 10:17,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/4/2018 10:17,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/4/2018 10:18,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/4/2018 10:21,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/4/2018 10:32,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/4/2018 10:33,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,6
10/4/2018 10:34,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,5
10/4/2018 10:34,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,5
10/4/2018 10:34,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,5
10/4/2018 10:34,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/4/2018 10:40,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,7
10/4/2018 11:58,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,9
10/4/2018 14:06,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/4/2018 14:21,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,17
10/4/2018 14:30,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,3
10/4/2018 14:55,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,19
10/4/2018 15:50,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/4/2018 16:01,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,2
10/4/2018 16:44,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,1
10/5/2018 13:53,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,80
10/6/2018 11:18,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,12
10/6/2018 11:19,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,9
10/6/2018 11:20,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,9
10/6/2018 11:20,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,12
10/7/2018 14:52,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,10
10/7/2018 14:52,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,4
10/7/2018 16:48,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,6
10/7/2018 16:48,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,14
10/7/2018 16:54,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,6
10/7/2018 16:54,euc-print-pp16,m-bystr-1620-bw-1b,PRINT,9
10/2/2018 13:17,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,7
10/2/2018 13:17,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,3
10/2/2018 14:51,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,7
10/2/2018 14:52,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,1
10/4/2018 11:55,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,9
10/4/2018 11:56,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,9
10/4/2018 12:58,euc-print-pp16,m-bystr-1620-bwmulti-1,PRINT,11
10/1/2018 8:25,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,4
10/1/2018 8:29,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,31
10/1/2018 9:39,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,37
10/1/2018 9:43,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,4
10/1/2018 10:22,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,20
10/1/2018 11:22,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,4
10/1/2018 12:15,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,3
10/1/2018 12:23,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,10
10/1/2018 12:52,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,2
10/1/2018 13:27,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,3
10/1/2018 19:08,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,1
10/1/2018 23:54,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,3
10/2/2018 0:06,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,1
10/2/2018 11:58,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,20
10/2/2018 12:01,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,5
10/2/2018 13:15,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,3
10/2/2018 13:17,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,2
10/2/2018 14:55,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,2
10/2/2018 18:06,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,10
10/2/2018 18:13,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,2
10/2/2018 18:14,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,14
10/2/2018 18:19,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,4
10/2/2018 18:20,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,3
10/3/2018 5:12,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,2
10/3/2018 6:59,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,1
10/3/2018 8:30,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,1
10/3/2018 8:30,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,1
10/3/2018 10:53,euc-print-pp16,m-bystr-1695-bw-1b,PRINT,3
